950 44 2.46615 -1.61792 3
950 45 2.49757 -1.52367 1
950 46 1.99491 -0.329867 3
950 47 2.46615 -0.0471239 3
950 48 2.30907 0.015708 1
950 49 2.28299 0.668165 2
950 50 2.30907 1.52367 1
950 51 2.30907 1.5865 1
950 52 2.28299 2.23896 2
950 53 2.30907 3.09447 1
950 54 2.30907 -3.12588 1
950 55 2.28299 -2.47343 2
950 56 2.30907 -1.61792 1
950 57 2.30907 -1.55509 1
950 58 2.28299 -0.902631 2
950 59 2.30907 -0.0471239 1
950 60 2.21482 0.0471239 1
950 61 2.08916 0.235619 1
950 62 2.21482 1.52367 1
950 63 2.21482 1.61792 1
950 64 2.08916 1.80642 1
950 65 2.21482 3.09447 1
950 66 2.21482 -3.09447 1
950 67 2.08916 -2.90597 1
950 68 2.21482 -1.61792 1
950 69 2.21482 -1.52367 1
950 70 2.08916 -1.33518 1
950 71 2.21482 -0.0471239 1
950 72 2.12058 0.0785398 1
950 73 2.21137 0.748037 2
950 74 2.12058 1.46084 1
950 75 2.12058 1.64934 1
950 76 2.21137 2.31883 2
950 77 2.12058 3.03164 1
950 78 2.12058 -3.06305 1
950 79 2.21137 -2.39356 2
950 80 2.12058 -1.68075 1
950 81 2.12058 -1.49226 1
950 82 2.21137 -0.822759 2
950 83 2.12058 -0.109956 1
950 84 2.02633 0.141372 1
950 85 0 0 0
950 86 2.11698 0.946165 2
950 87 2.02633 1.71217 1
950 88 0 0 0
950 89 2.11698 2.51696 2
950 90 2.02633 -3.00022 1
950 91 0 0 0
950 92 2.11698 -2.19543 2
950 93 2.02633 -1.42942 1
950 94 0 0 0
950 95 2.11698 -0.624632 2
950 96 1.99491 0.109956 1
950 97 0 0 0
950 98 2.09204 0.934236 2
950 99 1.99491 1.68075 1
950 100 0 0 0
950 101 2.09204 2.50503 2
950 102 1.99491 -3.03164 1
950 103 0 0 0
950 104 2.09204 -2.20736 2
950 105 1.99491 -1.46084 1
950 106 0 0 0
950 107 2.09204 -0.63656 2
950 108 1.9635 0.109956 1
950 109 0 0 0
950 110 2.04467 0.980107 2
950 111 1.9635 1.68075 1
950 112 0 0 0
950 113 2.04467 2.5509 2
950 114 1.9635 -3.03164 1
950 115 0 0 0
950 116 2.04467 -2.16149 2
950 117 1.9635 -1.46084 1
950 118 0 0 0
950 119 2.04467 -0.590689 2
975 0 1.99491 1.1781 3
975 1 1.9635 0.392699 3
975 2 1.99491 0.392699 3
975 3 1.99491 2.74889 3
975 4 1.9635 1.9635 3
975 5 1.99491 1.9635 3
975 6 1.99491 -1.9635 3
975 7 1.9635 -2.74889 3
975 8 1.99491 -2.74889 3
975 9 1.99491 -0.392699 3
975 10 1.9635 -1.1781 3
975 11 1.99491 -1.1781 3
975 12 1.86925 -0.455531 3
975 13 1.9635 1.1781 3
975 14 0 0 0
975 15 1.86925 1.11527 3
975 16 1.9635 2.74889 3
975 17 0 0 0
975 18 1.86925 2.68606 3
975 19 1.9635 -1.9635 3
975 20 0 0 0
975 21 1.86925 -2.02633 3
975 22 1.9635 -0.392699 3
975 23 0 0 0
975 24 2.02633 1.20951 3
975 25 1.9635 1.20951 3
975 26 2.02633 0.361283 3
975 27 2.02633 2.78031 3
975 28 1.9635 2.78031 3
975 29 2.02633 1.93208 3
975 30 2.02633 -1.93208 3
975 31 1.9635 -1.93208 3
975 32 2.02633 -2.78031 3
975 33 2.02633 -0.361283 3
975 34 1.9635 -0.361283 3
975 35 2.02633 -1.20951 3
975 36 2.5604 0.0471239 1
975 37 0 0 0
975 38 2.52898 1.55509 3
975 39 2.5604 1.61792 1
975 40 0 0 0
975 41 2.52898 3.12588 3
975 42 2.5604 -3.09447 1
975 43 0 0 0
975 44 2.52898 -1.5865 3
975 45 2.5604 -1.52367 1
975 46 0 0 0
975 47 2.52898 -0.015708 3
975 48 2.3719 0.015708 1
975 49 2.28038 0.675463 2
975 50 2.3719 1.52367 3
975 51 2.3719 1.5865 1
975 52 2.28038 2.24626 2
975 53 2.3719 3.09447 3
975 54 2.3719 -3.12588 1
975 55 2.28038 -2.46613 2
975 56 2.3719 -1.61792 3
975 57 2.3719 -1.55509 1
975 58 2.28038 -0.895334 2
975 59 2.3719 -0.0471239 3
975 60 2.27765 0.0785398 1
975 61 2.05774 0.267035 1
975 62 2.24624 1.55509 1
975 63 2.27765 1.64934 1
975 64 2.05774 1.83783 1
975 65 2.24624 3.12588 1
975 66 2.27765 -3.06305 1
975 67 2.05774 -2.87456 1
975 68 2.24624 -1.5865 1
975 69 2.27765 -1.49226 1
975 70 2.05774 -1.30376 1
975 71 2.24624 -0.015708 1
975 72 2.15199 0.109956 1
975 73 2.20758 0.770905 2
975 74 2.15199 1.52367 1
975 75 2.15199 1.68075 1
975 76 2.20758 2.3417 2
975 77 2.15199 3.09447 1
975 78 2.15199 -3.03164 1
975 79 2.20758 -2.37069 2
975 80 2.15199 -1.61792 1
975 81 2.15199 -1.46084 1
975 82 2.20758 -0.799891 2
975 83 2.15199 -0.0471239 1
975 84 2.08916 0.0471239 1
975 85 2.3719 0.204204 1
975 86 2.10801 0.991253 2
975 87 2.08916 1.61792 1
975 88 2.3719 1.775 1
975 89 2.10801 2.56205 2
975 90 2.08916 -3.09447 1
975 91 2.3719 -2.93739 1
975 92 2.10801 -2.15034 2
975 93 2.08916 -1.52367 1
975 94 2.3719 -1.36659 1
975 95 2.10801 -0.579543 2
975 96 2.02633 0.0785398 1
975 97 1.74358 -0.581195 3
975 98 2.10263 0.909034 2
975 99 2.02633 1.64934 1
975 100 1.74358 0.989602 3
975 101 2.10263 2.47983 2
975 102 2.02633 -3.06305 1
975 103 1.74358 2.5604 3
975 104 2.10263 -2.23256 2
975 105 2.02633 -1.49226 1
975 106 1.74358 -2.15199 3
975 107 2.10263 -0.661762 2
975 108 1.99491 0.0471239 1
975 109 0 0 0
975 110 2.05039 0.958625 2
975 111 1.99491 1.61792 1
975 112 0 0 0
975 113 2.05039 2.52942 2
975 114 1.99491 -3.09447 1
975 115 0 0 0
975 116 2.05039 -2.18297 2
975 117 1.99491 -1.52367 1
975 118 0 0 0
975 119 2.05039 -0.612171 2
1000 0 1.90066 -0.455531 3
1000 1 1.9635 0.424115 3
1000 2 1.93208 1.14668 3
1000 3 1.90066 1.11527 3
1000 4 1.9635 1.99491 3
1000 5 1.93208 2.71748 3
1000 6 1.90066 2.68606 3
1000 7 1.9635 -2.71748 3
1000 8 1.93208 -1.99491 3
1000 9 1.90066 -2.02633 3
1000 10 1.9635 -1.14668 3
1000 11 1.93208 -0.424115 3
1000 12 2.02633 1.1781 3
1000 13 1.9635 1.1781 3
1000 14 2.02633 0.392699 3
1000 15 2.02633 2.74889 3
1000 16 1.9635 2.74889 3
1000 17 2.02633 1.9635 3
1000 18 2.02633 -1.9635 3
1000 19 1.9635 -1.9635 3
1000 20 2.02633 -2.74889 3
1000 21 2.02633 -0.392699 3
1000 22 1.9635 -0.392699 3
1000 23 2.02633 -1.1781 3
1000 24 2.02633 1.20951 3
1000 25 1.9635 1.1781 3
1000 26 1.90066 1.14668 3
1000 27 2.02633 2.78031 3
1000 28 1.9635 2.74889 3
1000 29 1.90066 2.71748 3
1000 30 2.02633 -1.93208 3
1000 31 1.9635 -1.9635 3
1000 32 1.90066 -1.99491 3
1000 33 2.02633 -0.361283 3
1000 34 1.9635 -0.392699 3
1000 35 1.90066 -0.424115 3
1000 36 2.5604 0.0471239 1
1000 37 1.99491 1.20951 3
1000 38 2.52898 1.55509 3
1000 39 2.5604 1.61792 1
1000 40 1.99491 2.78031 3
1000 41 2.52898 3.12588 3
1000 42 2.5604 -3.09447 1
1000 43 1.99491 -1.93208 3
1000 44 2.52898 -1.5865 3
1000 45 2.5604 -1.52367 1
1000 46 1.99491 -0.361283 3
1000 47 2.52898 -0.015708 3
1000 48 2.40332 0.0471239 1
1000 49 1.99491 0.329867 1
1000 50 2.40332 1.52367 3
1000 51 2.40332 1.61792 1
1000 52 1.99491 1.90066 1
1000 53 2.40332 3.09447 3
1000 54 2.40332 -3.09447 1
1000 55 1.99491 -2.81173 1
1000 56 2.40332 -1.61792 3
1000 57 2.40332 -1.52367 1
1000 58 1.99491 -1.24093 1
1000 59 2.40332 -0.0471239 3
1000 60 2.30907 0.0471239 1
1000 61 2.02633 0.298451 1
1000 62 2.27765 1.52367 3
1000 63 2.30907 1.61792 1
1000 64 2.02633 1.86925 1
1000 65 2.27765 3.09447 3
1000 66 2.30907 -3.09447 1
1000 67 2.02633 -2.84314 1
1000 68 2.27765 -1.61792 3
1000 69 2.30907 -1.52367 1
1000 70 2.02633 -1.27235 1
1000 71 2.27765 -0.0471239 3
1000 72 2.18341 0.0471239 1
1000 73 2.22178 0.782808 2
1000 74 2.18341 1.52367 1
1000 75 2.18341 1.61792 1
1000 76 2.22178 2.3536 2
1000 77 2.18341 3.09447 1
1000 78 2.18341 -3.09447 1
1000 79 2.22178 -2.35878 2
1000 80 2.18341 -1.61792 1
1000 81 2.18341 -1.52367 1
1000 82 2.22178 -0.787989 2
1000 83 2.18341 -0.0471239 1
1000 84 2.08916 0.141372 1
1000 85 2.27384 0.765213 2
1000 86 2.08916 1.42942 1
1000 87 2.08916 1.71217 1
1000 88 2.27384 2.33601 2
1000 89 2.08916 3.00022 1
1000 90 2.08916 -3.00022 1
1000 91 2.27384 -2.37638 2
1000 92 2.08916 -1.71217 1
1000 93 2.08916 -1.42942 1
1000 94 2.27384 -0.805584 2
1000 95 2.08916 -0.141372 1
1000 96 2.02633 0.141372 1
1000 97 0 0 0
1000 98 2.10582 0.910835 2
1000 99 2.02633 1.71217 1
1000 100 0 0 0
1000 101 2.10582 2.48163 2
1000 102 2.02633 -3.00022 1
1000 103 0 0 0
1000 104 2.10582 -2.23076 2
1000 105 2.02633 -1.42942 1
1000 106 0 0 0
1000 107 2.10582 -0.659961 2
1000 108 1.99491 0.109956 1
1000 109 1.71217 -0.612611 3
1000 110 1.9635 1.39801 1
1000 111 1.99491 1.68075 1
1000 112 1.71217 0.958186 3
1000 113 1.9635 2.96881 1
1000 114 1.99491 -3.03164 1
1000 115 1.71217 2.52898 3
1000 116 1.9635 -1.74358 1
1000 117 1.99491 -1.46084 1
1000 118 1.71217 -2.18341 3
1000 119 1.9635 -0.172788 1
1025 0 2.05774 -1.1781 3
1025 1 1.9635 0.424115 3
1025 2 2.02633 0.392699 3
1025 3 2.05774 0.392699 3
1025 4 1.9635 1.99491 3
1025 5 2.02633 1.9635 3
1025 6 2.05774 1.9635 3
1025 7 1.9635 -2.71748 3
1025 8 2.02633 -2.74889 3
1025 9 2.05774 -2.74889 3
1025 10 1.9635 -1.14668 3
1025 11 2.02633 -1.1781 3
1025 12 2.02633 1.1781 3
1025 13 1.99491 1.1781 3
1025 14 2.02633 0.392699 3
1025 15 2.02633 2.74889 3
1025 16 1.99491 2.74889 3
1025 17 2.02633 1.9635 3
1025 18 2.02633 -1.9635 3
1025 19 1.99491 -1.9635 3
1025 20 2.02633 -2.74889 3
1025 21 2.02633 -0.392699 3
1025 22 1.99491 -0.392699 3
1025 23 2.02633 -1.1781 3
1025 24 1.93208 0.424115 3
1025 25 1.9635 1.1781 3
1025 26 1.90066 1.14668 3
1025 27 1.93208 1.99491 3
1025 28 1.9635 2.74889 3
1025 29 1.90066 2.71748 3
1025 30 1.93208 -2.71748 3
1025 31 1.9635 -1.9635 3
1025 32 1.90066 -1.99491 3
1025 33 1.93208 -1.14668 3
1025 34 1.9635 -0.392699 3
1025 35 1.90066 -0.424115 3
1025 36 2.5604 0.0471239 3
1025 37 1.99491 0.361283 3
1025 38 2.5604 1.55509 3
1025 39 2.5604 1.61792 3
1025 40 1.99491 1.93208 3
1025 41 2.5604 3.12588 3
1025 42 2.5604 -3.09447 3
1025 43 1.99491 -2.78031 3
1025 44 2.5604 -1.5865 3
1025 45 2.5604 -1.52367 3
1025 46 1.99491 -1.20951 3
1025 47 2.5604 -0.015708 3
1025 48 2.43473 0.0471239 1
1025 49 1.9635 1.20951 1
1025 50 2.46615 1.52367 3
1025 51 2.43473 1.61792 1
1025 52 1.9635 2.78031 1
1025 53 2.46615 3.09447 3
1025 54 2.43473 -3.09447 1
1025 55 1.9635 -1.93208 1
1025 56 2.46615 -1.61792 3
1025 57 2.43473 -1.52367 1
1025 58 1.9635 -0.361283 1
1025 59 2.46615 -0.0471239 3
1025 60 2.34049 0.0785398 1
1025 61 2.31339 0.77634 2
1025 62 2.34049 1.49226 3
1025 63 2.34049 1.64934 1
1025 64 2.31339 2.34714 2
1025 65 2.34049 3.06305 3
1025 66 2.34049 -3.06305 1
1025 67 2.31339 -2.36525 2
1025 68 2.34049 -1.64934 3
1025 69 2.34049 -1.49226 1
1025 70 2.31339 -0.794456 2
1025 71 2.34049 -0.0785398 3
1025 72 2.21482 0.0785398 1
1025 73 2.25385 0.779934 2
1025 74 2.21482 1.49226 1
1025 75 2.21482 1.64934 1
1025 76 2.25385 2.35073 2
1025 77 2.21482 3.06305 1
1025 78 2.21482 -3.06305 1
1025 79 2.25385 -2.36166 2
1025 80 2.21482 -1.64934 1
1025 81 2.21482 -1.49226 1
1025 82 2.25385 -0.790862 2
1025 83 2.21482 -0.0785398 1
1025 84 2.12058 0.141372 1
1025 85 2.22505 0.773942 2
1025 86 2.12058 1.42942 1
1025 87 2.12058 1.71217 1
1025 88 2.22505 2.34474 2
1025 89 2.12058 3.00022 1
1025 90 2.12058 -3.00022 1
1025 91 2.22505 -2.36765 2
1025 92 2.12058 -1.71217 1
1025 93 2.12058 -1.42942 1
1025 94 2.22505 -0.796854 2
1025 95 2.12058 -0.141372 1
1025 96 2.08916 0.0471239 1
1025 97 2.40332 0.235619 1
1025 98 2.10568 0.949737 2
1025 99 2.08916 1.61792 1
1025 100 2.40332 1.80642 1
1025 101 2.10568 2.52053 2
1025 102 2.08916 -3.09447 1
1025 103 2.40332 -2.90597 1
1025 104 2.10568 -2.19186 2
1025 105 2.08916 -1.52367 1
1025 106 2.40332 -1.33518 1
1025 107 2.10568 -0.621059 2
1025 108 2.02633 0.0785398 1
1025 109 1.71217 -0.612611 3
1025 110 2.07819 0.960636 2
1025 111 2.02633 1.64934 1
1025 112 1.71217 0.958186 3
1025 113 2.07819 2.53143 2
1025 114 2.02633 -3.06305 1
1025 115 1.71217 2.52898 3
1025 116 2.07819 -2.18096 2
1025 117 2.02633 -1.49226 1
1025 118 1.71217 -2.18341 3
1025 119 2.07819 -0.61016 2
1050 0 1.93208 0.455531 3
1050 1 0 0 0
1050 2 1.93208 1.11527 3
1050 3 1.93208 2.02633 3
1050 4 0 0 0
1050 5 1.93208 2.68606 3
1050 6 1.93208 -2.68606 3
1050 7 0 0 0
1050 8 1.93208 -2.02633 3
1050 9 1.93208 -1.11527 3
1050 10 0 0 0
1050 11 1.93208 -0.455531 3
1050 12 2.02633 1.1781 3
1050 13 0 0 0
1050 14 2.02633 0.392699 3
1050 15 2.02633 2.74889 3
1050 16 0 0 0
1050 17 2.02633 1.9635 3
1050 18 2.02633 -1.9635 3
1050 19 0 0 0
1050 20 2.02633 -2.74889 3
1050 21 2.02633 -0.392699 3
1050 22 0 0 0
1050 23 2.02633 -1.1781 3
1050 24 1.90066 0.455531 3
1050 25 1.99491 1.1781 3
1050 26 2.05774 0.392699 3
1050 27 1.90066 2.02633 3
1050 28 1.99491 2.74889 3
1050 29 2.05774 1.9635 3
1050 30 1.90066 -2.68606 3
1050 31 1.99491 -1.9635 3
1050 32 2.05774 -2.74889 3
1050 33 1.90066 -1.11527 3
1050 34 1.99491 -0.392699 3
1050 35 2.05774 -1.1781 3
1050 36 2.05774 1.20951 3
1050 37 1.96058 0.672599 2
1050 38 2.05774 0.361283 3
1050 39 2.05774 2.78031 3
1050 40 1.96058 2.2434 2
1050 41 2.05774 1.93208 3
1050 42 2.05774 -1.93208 3
1050 43 1.96058 -2.46899 2
1050 44 2.05774 -2.78031 3
1050 45 2.05774 -0.361283 3
1050 46 1.96058 -0.898197 2
1050 47 2.05774 -1.20951 3
1050 48 2.46615 0.015708 1
1050 49 2.02633 1.20951 1
1050 50 2.46615 1.52367 3
1050 51 2.46615 1.5865 1
1050 52 2.02633 2.78031 1
1050 53 2.46615 3.09447 3
1050 54 2.46615 -3.12588 1
1050 55 2.02633 -1.93208 1
1050 56 2.46615 -1.61792 3
1050 57 2.46615 -1.55509 1
1050 58 2.02633 -0.361283 1
1050 59 2.46615 -0.0471239 3
1050 60 2.34049 0.015708 1
1050 61 2.02633 1.24093 1
1050 62 2.34049 1.52367 1
1050 63 2.34049 1.5865 1
1050 64 2.02633 2.81173 1
1050 65 2.34049 3.09447 1
1050 66 2.34049 -3.12588 1
1050 67 2.02633 -1.90066 1
1050 68 2.34049 -1.61792 1
1050 69 2.34049 -1.55509 1
1050 70 2.02633 -0.329867 1
1050 71 2.34049 -0.0471239 1
1050 72 2.24624 0.0471239 1
1050 73 2.02633 0.298451 1
1050 74 2.24624 1.52367 1
1050 75 2.24624 1.61792 1
1050 76 2.02633 1.86925 1
1050 77 2.24624 3.09447 1
1050 78 2.24624 -3.09447 1
1050 79 2.02633 -2.84314 1
1050 80 2.24624 -1.61792 1
1050 81 2.24624 -1.52367 1
1050 82 2.02633 -1.27235 1
1050 83 2.24624 -0.0471239 1
1050 84 2.15199 0.109956 1
1050 85 2.21075 0.773172 2
1050 86 2.15199 1.46084 1
1050 87 2.15199 1.68075 1
1050 88 2.21075 2.34397 2
1050 89 2.15199 3.03164 1
1050 90 2.15199 -3.03164 1
1050 91 2.21075 -2.36842 2
1050 92 2.15199 -1.68075 1
1050 93 2.15199 -1.46084 1
1050 94 2.21075 -0.797624 2
1050 95 2.15199 -0.109956 1
1050 96 2.08916 0.109956 1
1050 97 2.32013 0.740441 2
1050 98 2.05774 1.39801 1
1050 99 2.08916 1.68075 1
1050 100 2.32013 2.31124 2
1050 101 2.05774 2.96881 1
1050 102 2.08916 -3.03164 1
1050 103 2.32013 -2.40115 2
1050 104 2.05774 -1.74358 1
1050 105 2.08916 -1.46084 1
1050 106 2.32013 -0.830356 2
1050 107 2.05774 -0.172788 1
1050 108 2.05774 0.0471239 1
1050 109 0 0 0
1050 110 2.0905 0.982581 2
1050 111 2.05774 1.61792 1
1050 112 0 0 0
1050 113 2.0905 2.55338 2
1050 114 2.05774 -3.09447 1
1050 115 0 0 0
1050 116 2.0905 -2.15901 2
1050 117 2.05774 -1.52367 1
1050 118 0 0 0
1050 119 2.0905 -0.588215 2
1075 0 0 0 0
1075 1 1.99491 0.424115 3
1075 2 1.93208 -0.486947 3
1075 3 0 0 0
1075 4 1.99491 1.99491 3
1075 5 1.93208 1.08385 3
1075 6 0 0 0
1075 7 1.99491 -2.71748 3
1075 8 1.93208 2.65465 3
1075 9 0 0 0
1075 10 1.99491 -1.14668 3
1075 11 1.93208 -2.05774 3
1075 12 1.93208 0.455531 3
1075 13 1.86925 2.08916 3
1075 14 1.93208 1.11527 3
1075 15 1.93208 2.02633 3
1075 16 1.86925 -2.62323 3
1075 17 1.93208 2.68606 3
1075 18 1.93208 -2.68606 3
1075 19 1.86925 -1.05243 3
1075 20 1.93208 -2.02633 3
1075 21 1.93208 -1.11527 3
1075 22 1.86925 0.518363 3
1075 23 1.93208 -0.455531 3
1075 24 2.05774 1.1781 3
1075 25 1.9635 0.424115 3
1075 26 2.05774 0.392699 3
1075 27 2.05774 2.74889 3
1075 28 1.9635 1.99491 3
1075 29 2.05774 1.9635 3
1075 30 2.05774 -1.9635 3
1075 31 1.9635 -2.71748 3
1075 32 2.05774 -2.74889 3
1075 33 2.05774 -0.392699 3
1075 34 1.9635 -1.14668 3
1075 35 2.05774 -1.1781 3
1075 36 1.83783 -0.518363 3
1075 37 1.99491 0.392699 1
1075 38 1.83783 2.08916 3
1075 39 1.83783 1.05243 3
1075 40 1.99491 1.9635 1
1075 41 1.83783 -2.62323 3
1075 42 1.83783 2.62323 3
1075 43 1.99491 -2.74889 1
1075 44 1.83783 -1.05243 3
1075 45 1.83783 -2.08916 3
1075 46 1.99491 -1.1781 1
1075 47 1.83783 0.518363 3
1075 48 2.49757 0.0471239 1
1075 49 2.02633 1.20951 1
1075 50 2.52898 1.49226 3
1075 51 2.49757 1.61792 1
1075 52 2.02633 2.78031 1
1075 53 2.52898 3.06305 3
1075 54 2.49757 -3.09447 1
1075 55 2.02633 -1.93208 1
1075 56 2.52898 -1.64934 3
1075 57 2.49757 -1.52367 1
1075 58 2.02633 -0.361283 1
1075 59 2.52898 -0.0785398 3
1075 60 2.3719 0.0471239 1
1075 61 2.05774 0.329867 1
1075 62 2.3719 1.52367 3
1075 63 2.3719 1.61792 1
1075 64 2.05774 1.90066 1
1075 65 2.3719 3.09447 3
1075 66 2.3719 -3.09447 1
1075 67 2.05774 -2.81173 1
1075 68 2.3719 -1.61792 3
1075 69 2.3719 -1.52367 1
1075 70 2.05774 -1.24093 1
1075 71 2.3719 -0.0471239 3
1075 72 2.27765 0.0785398 1
1075 73 2.08916 0.298451 1
1075 74 2.27765 1.49226 1
1075 75 2.27765 1.64934 1
1075 76 2.08916 1.86925 1
1075 77 2.27765 3.06305 1
1075 78 2.27765 -3.06305 1
1075 79 2.08916 -2.84314 1
1075 80 2.27765 -1.64934 1
1075 81 2.27765 -1.49226 1
1075 82 2.08916 -1.27235 1
1075 83 2.27765 -0.0785398 1
1075 84 2.18341 0.0785398 1
1075 85 2.21733 0.781813 2
1075 86 2.14269 0.991467 2
1075 87 2.18341 1.64934 1
1075 88 2.21733 2.35261 2
1075 89 2.14269 2.56226 2
1075 90 2.18341 -3.06305 1
1075 91 2.21733 -2.35978 2
1075 92 2.14269 -2.15013 2
1075 93 2.18341 -1.49226 1
1075 94 2.21733 -0.788984 2
1075 95 2.14269 -0.579329 2
1075 96 2.12058 0.0471239 1
1075 97 2.2977 0.777892 2
1075 98 2.12058 1.49226 1
1075 99 2.12058 1.61792 1
1075 100 2.2977 2.34869 2
1075 101 2.12058 3.06305 1
1075 102 2.12058 -3.09447 1
1075 103 2.2977 -2.3637 2
1075 104 2.12058 -1.64934 1
1075 105 2.12058 -1.52367 1
1075 106 2.2977 -0.792904 2
1075 107 2.12058 -0.0785398 1
1075 108 2.05774 0.109956 1
1075 109 1.71217 -0.644026 3
1075 110 2.02633 1.39801 1
1075 111 2.05774 1.68075 1
1075 112 1.71217 0.92677 3
1075 113 2.02633 2.96881 1
1075 114 2.05774 -3.03164 1
1075 115 1.71217 2.49757 3
1075 116 2.02633 -1.74358 1
